,currencyCode,basePrice,createdAt
637028,JPY,954.03,2025-02-21 22:25:31
637038,USD,1434.15,2025-02-21 22:26:01
637039,JPY,953.73,2025-02-21 22:26:01
637049,USD,1434.15,2025-02-21 22:26:31
637050,JPY,953.76,2025-02-21 22:26:31
637060,USD,1434.15,2025-02-21 22:27:01
637061,JPY,953.76,2025-02-21 22:27:01
637071,USD,1434.15,2025-02-21 22:27:31
637072,JPY,953.73,2025-02-21 22:27:31
637082,USD,1434.1,2025-02-21 22:28:01
637083,JPY,953.69,2025-02-21 22:28:01
637093,USD,1434.1,2025-02-21 22:28:31
637094,JPY,953.69,2025-02-21 22:28:31
637104,USD,1433.9,2025-02-21 22:29:01
637105,JPY,953.6,2025-02-21 22:29:01
637115,USD,1433.9,2025-02-21 22:29:30
637116,JPY,953.68,2025-02-21 22:29:30
637126,USD,1433.6,2025-02-21 22:30:01
637127,JPY,953.55,2025-02-21 22:30:01
637137,USD,1433.5,2025-02-21 22:30:31
637138,JPY,953.36,2025-02-21 22:30:31
637148,USD,1433.5,2025-02-21 22:31:01
637149,JPY,953.23,2025-02-21 22:31:01
637159,USD,1433.65,2025-02-21 22:31:31
637160,JPY,953.14,2025-02-21 22:31:31
637170,USD,1433.65,2025-02-21 22:32:01
637171,JPY,953.2,2025-02-21 22:32:01
637181,USD,1433.65,2025-02-21 22:32:31
637182,JPY,953.2,2025-02-21 22:32:31
637192,USD,1434.25,2025-02-21 22:33:01
637193,JPY,953.66,2025-02-21 22:33:01
637203,USD,1434.3,2025-02-21 22:33:31
637204,JPY,953.76,2025-02-21 22:33:31
637214,USD,1433.65,2025-02-21 22:34:01
637215,JPY,953.2,2025-02-21 22:34:01
637225,USD,1433.75,2025-02-21 22:34:30
637226,JPY,953.2,2025-02-21 22:34:30
637236,USD,1433.75,2025-02-21 22:35:01
637237,JPY,953.14,2025-02-21 22:35:01
637247,USD,1433.6,2025-02-21 22:35:31
637248,JPY,953.04,2025-02-21 22:35:31
637258,USD,1433.8,2025-02-21 22:36:01
637259,JPY,953.24,2025-02-21 22:36:01
637269,USD,1433.6,2025-02-21 22:36:31
637270,JPY,953.11,2025-02-21 22:36:31
637280,USD,1433.6,2025-02-21 22:37:01
637281,JPY,953.17,2025-02-21 22:37:01
637291,USD,1433.6,2025-02-21 22:37:31
637292,JPY,953.04,2025-02-21 22:37:31
637302,USD,1433.6,2025-02-21 22:38:00
637303,JPY,953.11,2025-02-21 22:38:00
637313,USD,1433.6,2025-02-21 22:38:31
637314,JPY,953.24,2025-02-21 22:38:31
637324,USD,1435.15,2025-02-21 22:39:01
637325,JPY,954.26,2025-02-21 22:39:01
637335,USD,1435.2,2025-02-21 22:39:31
637336,JPY,954.13,2025-02-21 22:39:31
637346,USD,1435.2,2025-02-21 22:40:01
637347,JPY,954.11,2025-02-21 22:40:01
637357,USD,1435.15,2025-02-21 22:40:31
637358,JPY,954.2,2025-02-21 22:40:31
637368,USD,1435.15,2025-02-21 22:41:01
637369,JPY,954.2,2025-02-21 22:41:01
637379,USD,1435.15,2025-02-21 22:41:31
637380,JPY,953.82,2025-02-21 22:41:31
637390,USD,1434.55,2025-02-21 22:42:01
637391,JPY,953.49,2025-02-21 22:42:01
637401,USD,1434.55,2025-02-21 22:42:30
637402,JPY,953.42,2025-02-21 22:42:30
637412,USD,1434.35,2025-02-21 22:43:01
637413,JPY,953.41,2025-02-21 22:43:01
637423,USD,1434.35,2025-02-21 22:43:31
637424,JPY,953.41,2025-02-21 22:43:31
637434,USD,1434.35,2025-02-21 22:44:01
637435,JPY,953.41,2025-02-21 22:44:01
637445,USD,1434.35,2025-02-21 22:44:31
637446,JPY,953.35,2025-02-21 22:44:31
637456,USD,1434.35,2025-02-21 22:45:01
637457,JPY,953.23,2025-02-21 22:45:01
637467,USD,1434.35,2025-02-21 22:45:30
637468,JPY,953.29,2025-02-21 22:45:30
637478,USD,1434.35,2025-02-21 22:46:01
637479,JPY,953.35,2025-02-21 22:46:01
637489,USD,1434.35,2025-02-21 22:46:31
637490,JPY,953.35,2025-02-21 22:46:31
637500,USD,1434.35,2025-02-21 22:47:01
637501,JPY,953.35,2025-02-21 22:47:01
637511,USD,1434.35,2025-02-21 22:47:31
637512,JPY,953.23,2025-02-21 22:47:31
637522,USD,1434.35,2025-02-21 22:48:01
637523,JPY,953.16,2025-02-21 22:48:01
637533,USD,1434.55,2025-02-21 22:48:30
637534,JPY,953.29,2025-02-21 22:48:30
637544,USD,1434.55,2025-02-21 22:49:01
637545,JPY,953.29,2025-02-21 22:49:01
637555,USD,1434.2,2025-02-21 22:49:31
637556,JPY,953.0,2025-02-21 22:49:31
637566,USD,1435.05,2025-02-21 22:50:01
637567,JPY,953.57,2025-02-21 22:50:01
637577,USD,1435.05,2025-02-21 22:50:31
637578,JPY,953.5,2025-02-21 22:50:31
637588,USD,1435.35,2025-02-21 22:51:01
637589,JPY,953.7,2025-02-21 22:51:01
637599,USD,1435.35,2025-02-21 22:51:31
637600,JPY,953.76,2025-02-21 22:51:31
637610,USD,1435.35,2025-02-21 22:52:01
637611,JPY,953.83,2025-02-21 22:52:01
637621,USD,1435.35,2025-02-21 22:52:31
637622,JPY,953.95,2025-02-21 22:52:31
637632,USD,1435.35,2025-02-21 22:53:01
637633,JPY,953.95,2025-02-21 22:53:01
637643,USD,1435.35,2025-02-21 22:53:31
637644,JPY,953.89,2025-02-21 22:53:31
637654,USD,1435.35,2025-02-21 22:54:00
637655,JPY,953.89,2025-02-21 22:54:00
637665,USD,1435.35,2025-02-21 22:54:31
637666,JPY,953.89,2025-02-21 22:54:31
637676,USD,1433.95,2025-02-21 22:55:01
637677,JPY,952.89,2025-02-21 22:55:01
637687,USD,1433.95,2025-02-21 22:55:30
637688,JPY,952.89,2025-02-21 22:55:30
637698,USD,1433.95,2025-02-21 22:56:00
637699,JPY,952.84,2025-02-21 22:56:00
637709,USD,1433.95,2025-02-21 22:56:30
637710,JPY,953.02,2025-02-21 22:56:30
637720,USD,1434.0,2025-02-21 22:57:01
637721,JPY,953.0,2025-02-21 22:57:01
637731,USD,1434.0,2025-02-21 22:57:31
637732,JPY,953.05,2025-02-21 22:57:31
637742,USD,1433.75,2025-02-21 22:58:01
637743,JPY,952.95,2025-02-21 22:58:01
637753,USD,1433.75,2025-02-21 22:58:31
637754,JPY,952.95,2025-02-21 22:58:31
637764,USD,1433.75,2025-02-21 22:59:01
637765,JPY,952.95,2025-02-21 22:59:01
637775,USD,1433.75,2025-02-21 22:59:30
637776,JPY,953.01,2025-02-21 22:59:30
637786,USD,1433.8,2025-02-21 23:00:00
637787,JPY,953.02,2025-02-21 23:00:00
637797,USD,1433.8,2025-02-21 23:00:31
637798,JPY,953.05,2025-02-21 23:00:31
637808,USD,1433.75,2025-02-21 23:01:01
637809,JPY,953.01,2025-02-21 23:01:01
637819,USD,1433.75,2025-02-21 23:01:31
637820,JPY,953.08,2025-02-21 23:01:31
637830,USD,1433.75,2025-02-21 23:02:01
637831,JPY,953.01,2025-02-21 23:02:01
637841,USD,1433.4,2025-02-21 23:02:31
637842,JPY,953.16,2025-02-21 23:02:31
637852,USD,1433.35,2025-02-21 23:03:01
637853,JPY,953.19,2025-02-21 23:03:01
637863,USD,1433.4,2025-02-21 23:03:31
637864,JPY,953.16,2025-02-21 23:03:31
637874,USD,1433.4,2025-02-21 23:04:01
637875,JPY,953.23,2025-02-21 23:04:01
637885,USD,1433.45,2025-02-21 23:04:31
637886,JPY,953.13,2025-02-21 23:04:31
637896,USD,1433.3,2025-02-21 23:05:01
637897,JPY,953.16,2025-02-21 23:05:01
637907,USD,1433.3,2025-02-21 23:05:31
637908,JPY,953.19,2025-02-21 23:05:31
637918,USD,1433.45,2025-02-21 23:06:00
637919,JPY,953.2,2025-02-21 23:06:00
637929,USD,1433.5,2025-02-21 23:06:31
637930,JPY,953.23,2025-02-21 23:06:31
637940,USD,1433.5,2025-02-21 23:07:00
637941,JPY,953.23,2025-02-21 23:07:00
637951,USD,1433.3,2025-02-21 23:07:31
637952,JPY,953.16,2025-02-21 23:07:31
637962,USD,1433.3,2025-02-21 23:08:01
637963,JPY,953.16,2025-02-21 23:08:01
637973,USD,1433.3,2025-02-21 23:08:31
637974,JPY,953.16,2025-02-21 23:08:31
637984,USD,1433.3,2025-02-21 23:09:01
637985,JPY,953.16,2025-02-21 23:09:01
637995,USD,1433.3,2025-02-21 23:09:31
637996,JPY,953.1,2025-02-21 23:09:31
638006,USD,1433.3,2025-02-21 23:10:01
638007,JPY,953.16,2025-02-21 23:10:01
638017,USD,1433.3,2025-02-21 23:10:31
638018,JPY,953.16,2025-02-21 23:10:31
638028,USD,1433.3,2025-02-21 23:11:01
638029,JPY,953.1,2025-02-21 23:11:01
638039,USD,1433.3,2025-02-21 23:11:31
638040,JPY,953.16,2025-02-21 23:11:31
638050,USD,1433.3,2025-02-21 23:12:01
638051,JPY,953.16,2025-02-21 23:12:01
638061,USD,1433.3,2025-02-21 23:12:31
638062,JPY,953.23,2025-02-21 23:12:31
638072,USD,1433.3,2025-02-21 23:13:01
638073,JPY,953.23,2025-02-21 23:13:01
638083,USD,1433.3,2025-02-21 23:13:31
638084,JPY,953.1,2025-02-21 23:13:31
638094,USD,1433.25,2025-02-21 23:14:01
638095,JPY,953.07,2025-02-21 23:14:01
638105,USD,1433.25,2025-02-21 23:14:31
638106,JPY,953.13,2025-02-21 23:14:31
638116,USD,1433.25,2025-02-21 23:15:01
638117,JPY,953.32,2025-02-21 23:15:01
638127,USD,1433.25,2025-02-21 23:15:31
638128,JPY,953.25,2025-02-21 23:15:31
638138,USD,1433.25,2025-02-21 23:16:01
638139,JPY,953.07,2025-02-21 23:16:01
638149,USD,1433.25,2025-02-21 23:16:31
638150,JPY,953.13,2025-02-21 23:16:31
638160,USD,1433.25,2025-02-21 23:17:01
638161,JPY,953.25,2025-02-21 23:17:01
638171,USD,1433.15,2025-02-21 23:17:31
638172,JPY,953.12,2025-02-21 23:17:31
638182,USD,1433.25,2025-02-21 23:18:01
638183,JPY,953.07,2025-02-21 23:18:01
638193,USD,1433.25,2025-02-21 23:18:31
638194,JPY,953.13,2025-02-21 23:18:31
638204,USD,1433.25,2025-02-21 23:19:01
638205,JPY,953.16,2025-02-21 23:19:01
638215,USD,1433.25,2025-02-21 23:19:31
638216,JPY,953.07,2025-02-21 23:19:31
638226,USD,1433.25,2025-02-21 23:20:01
638227,JPY,953.07,2025-02-21 23:20:01
638237,USD,1433.25,2025-02-21 23:20:31
638238,JPY,953.16,2025-02-21 23:20:31
638248,USD,1433.25,2025-02-21 23:21:01
638249,JPY,953.07,2025-02-21 23:21:01
638259,USD,1433.25,2025-02-21 23:21:31
638260,JPY,953.13,2025-02-21 23:21:31
638270,USD,1433.25,2025-02-21 23:22:01
638271,JPY,953.13,2025-02-21 23:22:01
638281,USD,1433.25,2025-02-21 23:22:31
638282,JPY,953.13,2025-02-21 23:22:31
638292,USD,1433.25,2025-02-21 23:23:01
638293,JPY,953.13,2025-02-21 23:23:01
638303,USD,1433.35,2025-02-21 23:23:31
638304,JPY,953.13,2025-02-21 23:23:31
638314,USD,1433.35,2025-02-21 23:24:01
638315,JPY,953.19,2025-02-21 23:24:01
638325,USD,1433.35,2025-02-21 23:24:31
638326,JPY,953.32,2025-02-21 23:24:31
638336,USD,1433.45,2025-02-21 23:25:01
638337,JPY,953.33,2025-02-21 23:25:01
638347,USD,1433.35,2025-02-21 23:25:31
638348,JPY,953.32,2025-02-21 23:25:31
638358,USD,1433.35,2025-02-21 23:26:01
638359,JPY,953.26,2025-02-21 23:26:01
638369,USD,1433.35,2025-02-21 23:26:31
638370,JPY,953.26,2025-02-21 23:26:31
638380,USD,1433.35,2025-02-21 23:27:01
638381,JPY,953.38,2025-02-21 23:27:01
638391,USD,1433.35,2025-02-21 23:27:30
638392,JPY,953.58,2025-02-21 23:27:30
638402,USD,1433.1,2025-02-21 23:28:02
638403,JPY,953.53,2025-02-21 23:28:02
638413,USD,1432.6,2025-02-21 23:28:30
638414,JPY,953.2,2025-02-21 23:28:30
638424,USD,1432.6,2025-02-21 23:29:01
638425,JPY,953.14,2025-02-21 23:29:01
638435,USD,1432.6,2025-02-21 23:29:31
638436,JPY,953.2,2025-02-21 23:29:31
638446,USD,1432.6,2025-02-21 23:30:01
638447,JPY,953.26,2025-02-21 23:30:01
638457,USD,1432.6,2025-02-21 23:30:31
638458,JPY,953.33,2025-02-21 23:30:31
638468,USD,1432.6,2025-02-21 23:31:01
638469,JPY,953.42,2025-02-21 23:31:01
638479,USD,1432.6,2025-02-21 23:31:31
638480,JPY,953.65,2025-02-21 23:31:31
638490,USD,1432.6,2025-02-21 23:32:01
638491,JPY,953.96,2025-02-21 23:32:01
638501,USD,1432.6,2025-02-21 23:32:31
638502,JPY,953.84,2025-02-21 23:32:31
638512,USD,1432.6,2025-02-21 23:33:00
638513,JPY,953.71,2025-02-21 23:33:00
638523,USD,1432.6,2025-02-21 23:33:31
638524,JPY,953.77,2025-02-21 23:33:31
638534,USD,1432.6,2025-02-21 23:34:01
638535,JPY,953.65,2025-02-21 23:34:01
638545,USD,1432.6,2025-02-21 23:34:31
638546,JPY,953.77,2025-02-21 23:34:31
638556,USD,1432.6,2025-02-21 23:35:01
638557,JPY,953.71,2025-02-21 23:35:01
638567,USD,1432.6,2025-02-21 23:35:30
638568,JPY,953.62,2025-02-21 23:35:30
638578,USD,1432.6,2025-02-21 23:36:01
638579,JPY,953.55,2025-02-21 23:36:01
638589,USD,1432.85,2025-02-21 23:36:31
638590,JPY,953.88,2025-02-21 23:36:31
638600,USD,1432.85,2025-02-21 23:37:01
638601,JPY,953.82,2025-02-21 23:37:01
638611,USD,1432.85,2025-02-21 23:37:31
638612,JPY,954.04,2025-02-21 23:37:31
638622,USD,1432.85,2025-02-21 23:38:00
638623,JPY,954.13,2025-02-21 23:38:00
638633,USD,1433.4,2025-02-21 23:38:30
638634,JPY,954.37,2025-02-21 23:38:30
638644,USD,1432.95,2025-02-21 23:39:01
638645,JPY,954.2,2025-02-21 23:39:01
638655,USD,1432.95,2025-02-21 23:39:31
638656,JPY,954.07,2025-02-21 23:39:31
638666,USD,1432.95,2025-02-21 23:40:01
638667,JPY,954.04,2025-02-21 23:40:01
638677,USD,1432.95,2025-02-21 23:40:31
638678,JPY,954.01,2025-02-21 23:40:31
638688,USD,1432.95,2025-02-21 23:41:01
638689,JPY,954.04,2025-02-21 23:41:01
638699,USD,1432.95,2025-02-21 23:41:30
638700,JPY,954.16,2025-02-21 23:41:30
638710,USD,1432.95,2025-02-21 23:42:01
638711,JPY,954.07,2025-02-21 23:42:01
638721,USD,1432.7,2025-02-21 23:42:31
638722,JPY,954.19,2025-02-21 23:42:31
638732,USD,1432.7,2025-02-21 23:43:01
638733,JPY,954.28,2025-02-21 23:43:01
638743,USD,1432.7,2025-02-21 23:43:31
638744,JPY,954.23,2025-02-21 23:43:31
638754,USD,1432.7,2025-02-21 23:44:01
638755,JPY,954.15,2025-02-21 23:44:01
638765,USD,1432.7,2025-02-21 23:44:30
638766,JPY,954.12,2025-02-21 23:44:30
638776,USD,1432.95,2025-02-21 23:45:01
638777,JPY,954.36,2025-02-21 23:45:01
638787,USD,1432.7,2025-02-21 23:45:31
638788,JPY,955.85,2025-02-21 23:45:31
638798,USD,1432.7,2025-02-21 23:46:01
638799,JPY,956.16,2025-02-21 23:46:01
638809,USD,1432.7,2025-02-21 23:46:31
638810,JPY,955.94,2025-02-21 23:46:31
638820,USD,1432.7,2025-02-21 23:47:01
638821,JPY,956.13,2025-02-21 23:47:01
638831,USD,1432.7,2025-02-21 23:47:31
638832,JPY,956.45,2025-02-21 23:47:31
638842,USD,1433.4,2025-02-21 23:48:00
638843,JPY,956.79,2025-02-21 23:48:00
638853,USD,1433.4,2025-02-21 23:48:31
638854,JPY,957.01,2025-02-21 23:48:31
638864,USD,1433.15,2025-02-21 23:49:01
638865,JPY,956.69,2025-02-21 23:49:01
638875,USD,1433.15,2025-02-21 23:49:31
638876,JPY,956.4,2025-02-21 23:49:31
638886,USD,1433.15,2025-02-21 23:50:01
638887,JPY,956.18,2025-02-21 23:50:01
638897,USD,1432.9,2025-02-21 23:50:31
638898,JPY,956.05,2025-02-21 23:50:31
638908,USD,1432.9,2025-02-21 23:51:00
638909,JPY,956.01,2025-02-21 23:51:00
638919,USD,1432.75,2025-02-21 23:51:31
638920,JPY,955.91,2025-02-21 23:51:31
638930,USD,1432.75,2025-02-21 23:52:01
638931,JPY,955.91,2025-02-21 23:52:01
638941,USD,1432.75,2025-02-21 23:52:31
638942,JPY,955.91,2025-02-21 23:52:31
638952,USD,1432.75,2025-02-21 23:53:01
638953,JPY,955.91,2025-02-21 23:53:01
638963,USD,1432.75,2025-02-21 23:53:31
638964,JPY,955.91,2025-02-21 23:53:31
638974,USD,1432.75,2025-02-21 23:54:00
638975,JPY,955.91,2025-02-21 23:54:00
638985,USD,1432.75,2025-02-21 23:54:31
638986,JPY,955.91,2025-02-21 23:54:31
638996,USD,1432.5,2025-02-21 23:55:01
638997,JPY,955.74,2025-02-21 23:55:01
639007,USD,1432.5,2025-02-21 23:55:31
639008,JPY,955.74,2025-02-21 23:55:31
639018,USD,1432.5,2025-02-21 23:56:01
639019,JPY,955.74,2025-02-21 23:56:01
639029,USD,1432.5,2025-02-21 23:56:31
639030,JPY,955.74,2025-02-21 23:56:31
639040,USD,1432.5,2025-02-21 23:57:00
639041,JPY,955.74,2025-02-21 23:57:00
639051,USD,1432.5,2025-02-21 23:57:31
639052,JPY,955.74,2025-02-21 23:57:31
639062,USD,1432.95,2025-02-21 23:58:01
639063,JPY,956.04,2025-02-21 23:58:01
639073,USD,1432.95,2025-02-21 23:58:31
639074,JPY,956.04,2025-02-21 23:58:31
639084,USD,1432.95,2025-02-21 23:59:01
639085,JPY,956.04,2025-02-21 23:59:01
639095,USD,1432.45,2025-02-21 23:59:31
639096,JPY,955.71,2025-02-21 23:59:31
639106,USD,1432.45,2025-02-22 00:00:01
639107,JPY,955.71,2025-02-22 00:00:01
639117,USD,1432.4,2025-02-22 00:00:31
639118,JPY,955.68,2025-02-22 00:00:31
639128,USD,1432.4,2025-02-22 00:01:01
639129,JPY,955.67,2025-02-22 00:01:01
639139,USD,1432.4,2025-02-22 00:01:31
639140,JPY,956.0,2025-02-22 00:01:31
639150,USD,1432.4,2025-02-22 00:02:01
639151,JPY,956.0,2025-02-22 00:02:01
639161,USD,1432.4,2025-02-22 00:02:31
639162,JPY,956.0,2025-02-22 00:02:31
639172,USD,1432.4,2025-02-22 00:03:01
639173,JPY,956.0,2025-02-22 00:03:01
639183,USD,1432.4,2025-02-22 00:03:31
639184,JPY,956.69,2025-02-22 00:03:31
639194,USD,1432.4,2025-02-22 00:04:01
639195,JPY,956.69,2025-02-22 00:04:01
639205,USD,1432.6,2025-02-22 00:04:30
639206,JPY,956.83,2025-02-22 00:04:30
639216,USD,1432.6,2025-02-22 00:05:01
639217,JPY,956.83,2025-02-22 00:05:01
639227,USD,1432.6,2025-02-22 00:05:31
639228,JPY,956.83,2025-02-22 00:05:31
639238,USD,1432.6,2025-02-22 00:06:01
639239,JPY,956.83,2025-02-22 00:06:01
639249,USD,1432.6,2025-02-22 00:06:31
639250,JPY,956.83,2025-02-22 00:06:31
639260,USD,1432.6,2025-02-22 00:07:01
639261,JPY,956.83,2025-02-22 00:07:01
639271,USD,1432.6,2025-02-22 00:07:30
639272,JPY,956.83,2025-02-22 00:07:30
639282,USD,1432.6,2025-02-22 00:08:01
639283,JPY,956.83,2025-02-22 00:08:01
639293,USD,1432.6,2025-02-22 00:08:31
639294,JPY,956.83,2025-02-22 00:08:31
639304,USD,1432.6,2025-02-22 00:09:01
639305,JPY,956.83,2025-02-22 00:09:01
639315,USD,1432.6,2025-02-22 00:09:31
639316,JPY,956.83,2025-02-22 00:09:31
639326,USD,1432.6,2025-02-22 00:10:00
639327,JPY,956.83,2025-02-22 00:10:00
639337,USD,1432.6,2025-02-22 00:10:31
639338,JPY,956.83,2025-02-22 00:10:31
639348,USD,1432.5,2025-02-22 00:11:01
639349,JPY,956.76,2025-02-22 00:11:01
639359,USD,1432.5,2025-02-22 00:11:31
639360,JPY,956.51,2025-02-22 00:11:31
639370,USD,1432.5,2025-02-22 00:12:01
639371,JPY,956.51,2025-02-22 00:12:01
639381,USD,1432.5,2025-02-22 00:12:31
639382,JPY,956.51,2025-02-22 00:12:31
639392,USD,1432.6,2025-02-22 00:13:01
639393,JPY,956.58,2025-02-22 00:13:01
639403,USD,1432.6,2025-02-22 00:13:30
639404,JPY,956.58,2025-02-22 00:13:30
639414,USD,1434.8,2025-02-22 00:14:01
639415,JPY,958.05,2025-02-22 00:14:01
639425,USD,1434.3,2025-02-22 00:14:31
639426,JPY,957.97,2025-02-22 00:14:31
639436,USD,1434.9,2025-02-22 00:15:01
639437,JPY,958.37,2025-02-22 00:15:01
639447,USD,1434.35,2025-02-22 00:15:31
639448,JPY,958.0,2025-02-22 00:15:31
639458,USD,1432.75,2025-02-22 00:16:01
639459,JPY,956.93,2025-02-22 00:16:01
639469,USD,1433.45,2025-02-22 00:16:30
639470,JPY,957.4,2025-02-22 00:16:30
639480,USD,1433.85,2025-02-22 00:17:01
639481,JPY,957.67,2025-02-22 00:17:01
639491,USD,1433.5,2025-02-22 00:17:31
639492,JPY,956.99,2025-02-22 00:17:31
639502,USD,1433.85,2025-02-22 00:18:01
639503,JPY,957.22,2025-02-22 00:18:01
639513,USD,1433.9,2025-02-22 00:18:31
639514,JPY,957.25,2025-02-22 00:18:31
639524,USD,1435.55,2025-02-22 00:19:01
639525,JPY,958.36,2025-02-22 00:19:01
639535,USD,1435.55,2025-02-22 00:19:30
639536,JPY,958.36,2025-02-22 00:19:30
639546,USD,1434.7,2025-02-22 00:20:01
639547,JPY,957.78,2025-02-22 00:20:01
639557,USD,1434.55,2025-02-22 00:20:31
639558,JPY,958.2,2025-02-22 00:20:31
639568,USD,1434.55,2025-02-22 00:21:01
639569,JPY,958.2,2025-02-22 00:21:01
639579,USD,1434.55,2025-02-22 00:21:30
639580,JPY,958.2,2025-02-22 00:21:30
639590,USD,1434.6,2025-02-22 00:22:00
639591,JPY,958.24,2025-02-22 00:22:00
639601,USD,1434.6,2025-02-22 00:22:31
639602,JPY,958.24,2025-02-22 00:22:31
639612,USD,1434.6,2025-02-22 00:23:01
639613,JPY,958.24,2025-02-22 00:23:01
639623,USD,1434.6,2025-02-22 00:23:31
639624,JPY,958.56,2025-02-22 00:23:31
639634,USD,1434.3,2025-02-22 00:24:01
639635,JPY,958.36,2025-02-22 00:24:01
639645,USD,1434.3,2025-02-22 00:24:31
639646,JPY,958.36,2025-02-22 00:24:31
639656,USD,1434.65,2025-02-22 00:25:00
639657,JPY,958.59,2025-02-22 00:25:00
639667,USD,1434.65,2025-02-22 00:25:31
639668,JPY,958.59,2025-02-22 00:25:31
639678,USD,1434.55,2025-02-22 00:26:01
639679,JPY,958.52,2025-02-22 00:26:01
639689,USD,1434.95,2025-02-22 00:26:31
639690,JPY,958.6,2025-02-22 00:26:31
639700,USD,1434.95,2025-02-22 00:27:01
639701,JPY,958.6,2025-02-22 00:27:01
639711,USD,1434.85,2025-02-22 00:27:31
639712,JPY,958.53,2025-02-22 00:27:31
639722,USD,1434.45,2025-02-22 00:28:00
639723,JPY,958.26,2025-02-22 00:28:00
639733,USD,1434.45,2025-02-22 00:28:31
639734,JPY,958.26,2025-02-22 00:28:31
639744,USD,1434.45,2025-02-22 00:29:01
639745,JPY,958.26,2025-02-22 00:29:01
639755,USD,1434.95,2025-02-22 00:29:31
639756,JPY,959.04,2025-02-22 00:29:31
639766,USD,1434.95,2025-02-22 00:30:01
639767,JPY,959.04,2025-02-22 00:30:01
639777,USD,1434.95,2025-02-22 00:30:31
639778,JPY,959.04,2025-02-22 00:30:31
639788,USD,1434.95,2025-02-22 00:31:00
639789,JPY,959.04,2025-02-22 00:31:00
639799,USD,1434.95,2025-02-22 00:31:31
639800,JPY,959.04,2025-02-22 00:31:31
639810,USD,1434.95,2025-02-22 00:32:01
639811,JPY,959.04,2025-02-22 00:32:01
639821,USD,1434.95,2025-02-22 00:32:31
639822,JPY,958.98,2025-02-22 00:32:31
639832,USD,1434.95,2025-02-22 00:33:01
639833,JPY,958.98,2025-02-22 00:33:01
639843,USD,1434.95,2025-02-22 00:33:31
639844,JPY,958.98,2025-02-22 00:33:31
639854,USD,1435.1,2025-02-22 00:34:01
639855,JPY,959.08,2025-02-22 00:34:01
639865,USD,1435.05,2025-02-22 00:34:30
639866,JPY,959.05,2025-02-22 00:34:30
639876,USD,1435.8,2025-02-22 00:35:00
639877,JPY,959.55,2025-02-22 00:35:00
639887,USD,1435.8,2025-02-22 00:35:31
639888,JPY,959.55,2025-02-22 00:35:31
639898,USD,1435.8,2025-02-22 00:36:01
639899,JPY,959.55,2025-02-22 00:36:01
639909,USD,1435.65,2025-02-22 00:36:31
639910,JPY,959.44,2025-02-22 00:36:31
639920,USD,1435.3,2025-02-22 00:37:01
639921,JPY,959.21,2025-02-22 00:37:01
639931,USD,1435.25,2025-02-22 00:37:30
639932,JPY,959.18,2025-02-22 00:37:30
639942,USD,1435.9,2025-02-22 00:38:00
639943,JPY,959.62,2025-02-22 00:38:00
639953,USD,1435.9,2025-02-22 00:38:31
639954,JPY,959.67,2025-02-22 00:38:31
639964,USD,1435.05,2025-02-22 00:39:01
639965,JPY,959.11,2025-02-22 00:39:01
639975,USD,1435.05,2025-02-22 00:39:31
639976,JPY,959.11,2025-02-22 00:39:31
639986,USD,1435.05,2025-02-22 00:40:01
639987,JPY,959.11,2025-02-22 00:40:01
639997,USD,1435.05,2025-02-22 00:40:31
639998,JPY,959.11,2025-02-22 00:40:31
640008,USD,1435.05,2025-02-22 00:41:01
640009,JPY,959.11,2025-02-22 00:41:01
640019,USD,1435.0,2025-02-22 00:41:31
640020,JPY,959.01,2025-02-22 00:41:31
640030,USD,1435.0,2025-02-22 00:42:00
640031,JPY,959.01,2025-02-22 00:42:00
640041,USD,1435.0,2025-02-22 00:42:31
640042,JPY,959.01,2025-02-22 00:42:31
640052,USD,1435.05,2025-02-22 00:43:01
640053,JPY,959.05,2025-02-22 00:43:01
640063,USD,1435.05,2025-02-22 00:43:31
640064,JPY,959.05,2025-02-22 00:43:31
640074,USD,1435.05,2025-02-22 00:44:01
640075,JPY,959.05,2025-02-22 00:44:01
640085,USD,1435.05,2025-02-22 00:44:30
640086,JPY,959.05,2025-02-22 00:44:30
640096,USD,1435.05,2025-02-22 00:45:01
640097,JPY,959.37,2025-02-22 00:45:01
640107,USD,1435.05,2025-02-22 00:45:31
640108,JPY,959.37,2025-02-22 00:45:31
640118,USD,1435.9,2025-02-22 00:46:01
640119,JPY,959.93,2025-02-22 00:46:01
640129,USD,1435.9,2025-02-22 00:46:31
640130,JPY,959.93,2025-02-22 00:46:31
640140,USD,1435.9,2025-02-22 00:47:01
640141,JPY,959.93,2025-02-22 00:47:01
640151,USD,1435.05,2025-02-22 00:47:31
640152,JPY,959.24,2025-02-22 00:47:31
640162,USD,1435.05,2025-02-22 00:48:01
640163,JPY,959.24,2025-02-22 00:48:01
640173,USD,1435.05,2025-02-22 00:48:31
640174,JPY,959.24,2025-02-22 00:48:31
640184,USD,1435.05,2025-02-22 00:49:00
640185,JPY,959.24,2025-02-22 00:49:00
640195,USD,1435.05,2025-02-22 00:49:30
640196,JPY,959.24,2025-02-22 00:49:30
640206,USD,1435.05,2025-02-22 00:50:01
640207,JPY,959.24,2025-02-22 00:50:01
640217,USD,1435.05,2025-02-22 00:50:31
640218,JPY,959.24,2025-02-22 00:50:31
640228,USD,1435.05,2025-02-22 00:51:01
